






Time,Channel,id,Flags,DLC,Data0,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Counter,AbsTime
7.42495,1,513,2,3,c5,ff,3f,,,,,,8773,2024-11-16 12:24:22
7.42522,1,385,2,4,27,00,00,02,,,,,8774,2024-11-16 12:24:22
7.42609,2,259,196610,8,ea,0c,81,07,1f,0e,fc,0c,8775,2024-11-16 12:24:22
7.42622,2,101,196610,8,00,00,00,00,00,00,00,00,8776,2024-11-16 12:24:22
7.42635,2,1552,196610,8,98,05,00,7f,d2,00,23,00,8777,2024-11-16 12:24:22
7.42832,2,1554,196610,8,55,e3,10,fb,2d,08,5d,8e,8778,2024-11-16 12:24:22
7.42846,2,1555,196610,8,00,00,80,59,02,05,81,ff,8779,2024-11-16 12:24:22
7.42882,2,81,458754,8,00,00,00,00,00,00,00,00,8780,2024-11-16 12:24:22
7.42918,2,82,458754,8,00,00,00,00,00,00,00,00,8781,2024-11-16 12:24:22
7.43009,2,259,196610,8,eb,0c,81,07,1e,0e,fb,0c,8782,2024-11-16 12:24:22
7.43409,2,259,196610,8,eb,0c,7f,07,20,0e,fa,0c,8783,2024-11-16 12:24:22
7.43414,1,385,2,4,30,00,00,01,,,,,8784,2024-11-16 12:24:22
7.43514,1,385,2,4,27,00,00,02,,,,,8785,2024-11-16 12:24:22
7.43564,2,6,196610,8,00,00,00,00,00,00,00,00,8786,2024-11-16 12:24:22
7.43565,1,513,2,3,90,00,00,,,,,,8787,2024-11-16 12:24:22
7.43576,2,100,196610,8,02,00,00,00,00,00,00,00,8788,2024-11-16 12:24:22
7.43580,1,513,2,3,c4,4f,39,,,,,,8789,2024-11-16 12:24:22
7.43595,1,513,2,3,c5,ff,3f,,,,,,8790,2024-11-16 12:24:22
7.43609,2,101,196610,8,00,00,00,00,00,00,00,00,8791,2024-11-16 12:24:22
7.43713,2,1552,196610,8,44,03,00,45,d4,00,24,fe,8792,2024-11-16 12:24:22
7.43727,2,1553,196610,8,40,15,0a,a6,e9,01,54,6a,8793,2024-11-16 12:24:22
7.43809,2,259,196610,8,eb,0c,7f,07,20,0e,f9,0c,8794,2024-11-16 12:24:22
7.43934,2,1554,196610,8,bb,e3,10,03,30,08,f8,8d,8795,2024-11-16 12:24:22
7.43948,2,1555,196610,8,00,00,80,ec,fe,04,80,03,8796,2024-11-16 12:24:22
7.44209,2,259,196610,8,eb,0c,7f,07,1f,0e,fc,0c,8797,2024-11-16 12:24:22
7.44416,1,385,2,4,30,00,00,01,,,,,8798,2024-11-16 12:24:22
7.44516,1,385,2,4,27,ff,ff,02,,,,,8799,2024-11-16 12:24:22
7.44609,2,259,196610,8,eb,0c,7f,07,20,0e,fb,0c,8800,2024-11-16 12:24:22
7.44622,2,101,196610,8,00,00,00,00,00,00,00,00,8801,2024-11-16 12:24:22
7.44663,2,6,196610,8,00,00,00,00,00,00,00,00,8802,2024-11-16 12:24:22
7.44664,1,513,2,3,90,00,00,,,,,,8803,2024-11-16 12:24:22
7.44675,2,100,196610,8,02,00,00,00,00,00,00,00,8804,2024-11-16 12:24:22
7.44679,1,513,2,3,c4,4f,39,,,,,,8805,2024-11-16 12:24:22
7.44695,1,513,2,3,c5,ff,3f,,,,,,8806,2024-11-16 12:24:22
7.44789,2,81,458754,8,00,00,00,00,29,5c,8f,c2,8807,2024-11-16 12:24:22
7.44824,2,82,458754,8,00,00,00,00,00,00,00,00,8808,2024-11-16 12:24:22
7.44838,2,1552,196610,8,56,06,00,be,d3,00,78,fd,8809,2024-11-16 12:24:22
7.44851,2,1553,196610,8,3e,11,0a,9a,e9,01,27,76,8810,2024-11-16 12:24:22
7.45009,2,259,196610,8,eb,0c,80,07,1f,0e,fc,0c,8811,2024-11-16 12:24:22
7.45036,2,1554,196610,8,c7,e4,10,03,30,08,3a,8f,8812,2024-11-16 12:24:22
7.45050,2,1555,196610,8,00,00,80,f9,fb,04,ac,00,8813,2024-11-16 12:24:22
7.45409,2,259,196610,8,eb,0c,80,07,1f,0e,fc,0c,8814,2024-11-16 12:24:22
7.45411,1,385,2,4,30,00,00,01,,,,,8815,2024-11-16 12:24:22
7.45511,1,385,2,4,27,00,00,02,,,,,8816,2024-11-16 12:24:22
7.45609,2,101,196610,8,00,00,00,00,00,00,00,00,8817,2024-11-16 12:24:22
7.45659,2,50,196610,8,d4,f3,83,40,be,01,84,40,8818,2024-11-16 12:24:22
7.45762,2,6,196610,8,00,00,00,00,00,00,00,00,8819,2024-11-16 12:24:22
7.45764,1,513,2,3,90,00,00,,,,,,8820,2024-11-16 12:24:22
7.45774,2,100,196610,8,02,00,00,00,00,00,00,00,8821,2024-11-16 12:24:22
7.45778,1,513,2,3,c4,4f,39,,,,,,8822,2024-11-16 12:24:22
7.45794,1,513,2,3,c5,ff,3f,,,,,,8823,2024-11-16 12:24:22
7.45809,2,259,196610,8,ea,0c,7f,07,1e,0e,fc,0c,8824,2024-11-16 12:24:22
7.45913,2,1552,196610,8,f9,04,00,f9,d0,00,8f,fe,8825,2024-11-16 12:24:22
7.45927,2,1553,196610,8,3e,11,0a,15,e5,01,df,61,8826,2024-11-16 12:24:22
7.45959,2,51,196610,8,96,e1,83,40,b1,eb,83,40,8827,2024-11-16 12:24:22
7.46138,2,1554,196610,8,59,e3,10,b2,34,08,bb,90,8828,2024-11-16 12:24:22
7.46151,2,1555,196610,8,00,00,80,aa,ff,04,ae,fd,8829,2024-11-16 12:24:22
7.46209,2,259,196610,8,eb,0c,7f,07,20,0e,fa,0c,8830,2024-11-16 12:24:22
7.46259,2,52,196610,8,a1,2f,86,40,5f,e4,83,40,8831,2024-11-16 12:24:22
7.46410,1,385,2,4,30,00,00,01,,,,,8832,2024-11-16 12:24:22
7.46513,1,385,2,4,27,00,00,02,,,,,8833,2024-11-16 12:24:22
7.46558,2,53,196610,8,a3,e0,83,40,c8,e6,83,40,8834,2024-11-16 12:24:22
7.46610,2,259,196610,8,ea,0c,80,07,1f,0e,fc,0c,8835,2024-11-16 12:24:22
7.46622,2,101,196610,8,00,00,00,00,00,00,00,00,8836,2024-11-16 12:24:22
7.46779,2,81,458754,8,00,00,00,00,52,b8,1e,85,8837,2024-11-16 12:24:22
7.46814,2,82,458754,8,00,00,00,00,00,00,00,00,8838,2024-11-16 12:24:22
7.46857,2,54,196610,8,cf,d8,83,40,03,d2,83,40,8839,2024-11-16 12:24:22
7.46862,1,513,2,3,90,00,00,,,,,,8840,2024-11-16 12:24:22
7.46869,2,6,196610,8,00,00,00,00,00,00,00,00,8841,2024-11-16 12:24:22
7.46877,1,513,2,3,c4,4f,39,,,,,,8842,2024-11-16 12:24:22
7.46881,2,100,196610,8,02,00,00,00,00,00,00,00,8843,2024-11-16 12:24:22
7.46892,1,513,2,3,c5,ff,3f,,,,,,8844,2024-11-16 12:24:22
7.47009,2,259,196610,8,ea,0c,7f,07,20,0e,fc,0c,8845,2024-11-16 12:24:22
7.47023,2,1552,196610,8,eb,04,00,f9,d0,00,23,00,8846,2024-11-16 12:24:22
7.47036,2,1553,196610,8,0c,12,0a,0e,e8,01,3d,6d,8847,2024-11-16 12:24:22
7.47157,2,55,196610,8,8d,ec,83,40,e8,d9,83,40,8848,2024-11-16 12:24:22
7.47239,2,1554,196610,8,15,e5,10,9f,2d,08,9a,8c,8849,2024-11-16 12:24:22
7.47253,2,1555,196610,8,00,00,80,c2,03,05,17,03,8850,2024-11-16 12:24:22
7.47408,1,385,2,4,30,00,00,01,,,,,8851,2024-11-16 12:24:22
7.47409,2,259,196610,8,eb,0c,7f,07,20,0e,fa,0c,8852,2024-11-16 12:24:22
7.47456,2,56,196610,8,54,99,83,40,ef,aa,83,40,8853,2024-11-16 12:24:22
7.47507,1,385,2,4,27,00,00,02,,,,,8854,2024-11-16 12:24:22
7.47609,2,101,196610,8,00,00,00,00,00,00,00,00,8855,2024-11-16 12:24:22
7.47741,1,5,2,4,88,f4,83,40,,,,,8856,2024-11-16 12:24:22
7.47758,1,5,2,4,0a,f9,03,41,,,,,8857,2024-11-16 12:24:22
7.47759,2,57,196610,8,ab,cf,83,40,f7,e4,83,40,8858,2024-11-16 12:24:22
7.47774,1,5,2,4,20,f4,45,41,,,,,8859,2024-11-16 12:24:22
7.47790,1,5,2,4,d2,2d,ef,42,,,,,8860,2024-11-16 12:24:22
7.47807,1,5,2,4,bf,71,73,43,,,,,8861,2024-11-16 12:24:22
7.47809,2,259,196610,8,ea,0c,7f,07,1f,0e,fb,0c,8862,2024-11-16 12:24:22
7.47823,1,5,2,4,2e,79,b5,43,,,,,8863,2024-11-16 12:24:22
7.47960,2,6,196610,8,00,00,00,00,00,00,00,00,8864,2024-11-16 12:24:22
7.47962,1,513,2,3,90,00,00,,,,,,8865,2024-11-16 12:24:22
7.47972,2,100,196610,8,02,00,00,00,00,00,00,00,8866,2024-11-16 12:24:22
7.47976,1,513,2,3,c4,4f,39,,,,,,8867,2024-11-16 12:24:22
7.47992,1,513,2,3,c5,ff,3f,,,,,,8868,2024-11-16 12:24:22
7.48113,2,1552,196610,8,eb,04,00,11,d1,00,f5,00,8869,2024-11-16 12:24:22
7.48127,2,1553,196610,8,05,13,0a,58,e9,01,b0,6e,8870,2024-11-16 12:24:22
7.48209,2,259,196610,8,eb,0c,80,07,20,0e,fb,0c,8871,2024-11-16 12:24:22
7.48341,2,1554,196610,8,d1,e1,10,bf,34,08,9e,8f,8872,2024-11-16 12:24:22
7.48354,2,1555,196610,8,00,00,80,a7,00,05,3b,fe,8873,2024-11-16 12:24:22
7.48406,1,385,2,4,30,00,00,01,,,,,8874,2024-11-16 12:24:22
7.48510,1,385,2,4,27,00,00,02,,,,,8875,2024-11-16 12:24:22
7.48609,2,259,196610,8,eb,0c,80,07,1f,0e,fb,0c,8876,2024-11-16 12:24:22
7.48622,2,101,196610,8,00,00,00,00,00,00,00,00,8877,2024-11-16 12:24:22
7.48790,2,81,458754,8,00,00,00,00,7b,14,ae,47,8878,2024-11-16 12:24:22
7.48826,2,82,458754,8,00,00,00,00,00,00,00,00,8879,2024-11-16 12:24:22
7.49009,2,259,196610,8,eb,0c,7f,07,1f,0e,fc,0c,8880,2024-11-16 12:24:22
7.49060,2,6,196610,8,00,00,00,00,00,00,00,00,8881,2024-11-16 12:24:22
7.49061,1,513,2,3,90,00,00,,,,,,8882,2024-11-16 12:24:22
7.49072,2,100,196610,8,02,00,00,00,00,00,00,00,8883,2024-11-16 12:24:22
7.49076,1,513,2,3,c4,4f,39,,,,,,8884,2024-11-16 12:24:22
7.49091,1,513,2,3,c5,ff,3f,,,,,,8885,2024-11-16 12:24:22
7.49213,2,1552,196610,8,99,02,00,db,d2,00,c8,fa,8886,2024-11-16 12:24:22
7.49227,2,1553,196610,8,d5,11,0a,27,ea,01,f7,6b,8887,2024-11-16 12:24:22
7.49404,1,385,2,4,30,00,00,01,,,,,8888,2024-11-16 12:24:22
7.49409,2,259,196610,8,eb,0c,81,07,1f,0e,fb,0c,8889,2024-11-16 12:24:22
7.49443,2,1554,196610,8,05,e0,10,f6,2e,08,81,8f,8890,2024-11-16 12:24:22
7.49457,2,1555,196610,8,00,00,80,8c,ff,04,17,03,8891,2024-11-16 12:24:22
7.49504,1,385,2,4,27,00,00,02,,,,,8892,2024-11-16 12:24:22
7.49609,2,101,196610,8,00,00,00,00,00,00,00,00,8893,2024-11-16 12:24:22
7.49809,2,259,196610,8,ed,0c,81,07,20,0e,fb,0c,8894,2024-11-16 12:24:22
7.50159,2,6,196610,8,00,00,00,00,00,00,00,00,8895,2024-11-16 12:24:22
7.50160,1,513,2,3,90,00,00,,,,,,8896,2024-11-16 12:24:22
7.50171,2,100,196610,8,02,00,00,00,00,00,00,00,8897,2024-11-16 12:24:22
7.50175,1,513,2,3,c4,4f,39,,,,,,8898,2024-11-16 12:24:22
7.50191,1,513,2,3,c5,ff,3f,,,,,,8899,2024-11-16 12:24:22
7.50209,2,259,196610,8,eb,0c,80,07,1e,0e,fb,0c,8900,2024-11-16 12:24:22
7.50313,2,1552,196610,8,a7,02,00,f3,d5,00,9c,02,8901,2024-11-16 12:24:22
7.50327,2,1553,196610,8,3e,11,0a,fc,e7,01,20,6e,8902,2024-11-16 12:24:22
7.50403,1,385,2,4,30,00,00,01,,,,,8903,2024-11-16 12:24:22
7.50503,1,385,2,4,27,01,00,02,,,,,8904,2024-11-16 12:24:22
7.50545,2,1554,196610,8,a0,e6,10,3a,2e,08,9b,8e,8905,2024-11-16 12:24:22
7.50558,2,1555,196610,8,00,00,80,63,fc,04,e8,00,8906,2024-11-16 12:24:22
7.50609,2,259,196610,8,eb,0c,81,07,1e,0e,fb,0c,8907,2024-11-16 12:24:22
7.50621,2,101,196610,8,00,00,00,00,00,00,00,00,8908,2024-11-16 12:24:22
7.50777,2,81,458754,8,00,00,00,00,a4,70,3d,0a,8909,2024-11-16 12:24:22
7.50813,2,82,458754,8,00,00,00,00,00,00,00,00,8910,2024-11-16 12:24:22
7.51009,2,259,196610,8,ea,0c,80,07,1f,0e,fb,0c,8911,2024-11-16 12:24:22
7.51258,2,6,196610,8,00,00,00,00,00,00,00,00,8912,2024-11-16 12:24:22
7.51260,1,513,2,3,90,00,00,,,,,,8913,2024-11-16 12:24:22
7.51270,2,100,196610,8,02,00,00,00,00,00,00,00,8914,2024-11-16 12:24:22
7.51275,1,513,2,3,c4,4f,39,,,,,,8915,2024-11-16 12:24:22
7.51290,1,513,2,3,c5,ff,3f,,,,,,8916,2024-11-16 12:24:22
7.51401,1,385,2,4,30,00,00,01,,,,,8917,2024-11-16 12:24:22
7.51409,2,259,196610,8,ea,0c,7f,07,1f,0e,fa,0c,8918,2024-11-16 12:24:22
7.51423,2,1552,196610,8,01,06,00,43,d5,00,24,09,8919,2024-11-16 12:24:22
7.51436,2,1553,196610,8,40,15,0a,ee,eb,01,23,70,8920,2024-11-16 12:24:22
7.51501,1,385,2,4,27,00,00,02,,,,,8921,2024-11-16 12:24:22
7.51609,2,101,196610,8,00,00,00,00,00,00,00,00,8922,2024-11-16 12:24:22
7.51646,2,1554,196610,8,5f,e0,10,fc,2a,08,00,8c,8923,2024-11-16 12:24:22
7.51660,2,1555,196610,8,00,00,80,f0,01,05,88,00,8924,2024-11-16 12:24:22
7.51809,2,259,196610,8,eb,0c,7f,07,20,0e,f9,0c,8925,2024-11-16 12:24:22
7.52209,2,259,196610,8,eb,0c,80,07,1f,0e,fb,0c,8926,2024-11-16 12:24:22
7.52332,1,1312,2,8,03,00,00,00,00,00,00,00,8927,2024-11-16 12:24:22
7.52357,2,6,196610,8,00,00,00,00,00,00,00,00,8928,2024-11-16 12:24:22
7.52359,1,513,2,3,90,00,00,,,,,,8929,2024-11-16 12:24:22
7.52369,2,100,196610,8,02,00,00,00,00,00,00,00,8930,2024-11-16 12:24:22
7.52373,1,513,2,3,c4,4f,39,,,,,,8931,2024-11-16 12:24:22
7.52389,1,513,2,3,c5,ff,3f,,,,,,8932,2024-11-16 12:24:22
7.52406,1,385,2,4,30,00,00,01,,,,,8933,2024-11-16 12:24:22
7.52500,1,385,2,4,27,01,00,02,,,,,8934,2024-11-16 12:24:22
7.52513,2,1552,196610,8,c8,06,00,53,d2,00,5f,04,8935,2024-11-16 12:24:22
7.52527,2,1553,196610,8,a5,11,0a,80,e9,01,16,6c,8936,2024-11-16 12:24:22
7.52609,2,259,196610,8,ea,0c,81,07,1f,0e,f9,0c,8937,2024-11-16 12:24:22
7.52622,2,101,196610,8,00,00,00,00,00,00,00,00,8938,2024-11-16 12:24:22
7.52748,2,1554,196610,8,4b,e6,10,bf,34,08,00,8c,8939,2024-11-16 12:24:22
7.52762,2,1555,196610,8,00,00,80,6f,fb,04,c7,00,8940,2024-11-16 12:24:22
7.52789,2,81,458754,8,00,00,00,00,cd,cc,cc,cc,8941,2024-11-16 12:24:22
7.52825,2,82,458754,8,00,00,00,00,00,00,00,00,8942,2024-11-16 12:24:22
7.52957,1,486076941,4,7,02,11,44,c4,3f,3e,10,,8943,2024-11-16 12:24:22
7.53009,2,259,196610,8,eb,0c,7f,07,1e,0e,fc,0c,8944,2024-11-16 12:24:22
7.53026,1,1281,2,8,00,00,00,00,00,00,00,00,8945,2024-11-16 12:24:22
7.53123,1,1282,2,8,00,00,00,00,00,8e,8e,8e,8946,2024-11-16 12:24:22
7.53222,1,1283,2,8,00,47,47,47,47,14,12,12,8947,2024-11-16 12:24:22
7.53325,1,1284,2,8,01,01,01,01,00,00,00,00,8948,2024-11-16 12:24:22
7.53402,1,385,2,4,30,00,00,01,,,,,8949,2024-11-16 12:24:22
7.53409,2,259,196610,8,ea,0c,80,07,20,0e,fb,0c,8950,2024-11-16 12:24:22
7.53425,1,1285,2,8,00,45,44,45,43,44,44,43,8951,2024-11-16 12:24:22
7.53457,2,6,196610,8,00,00,00,00,00,00,00,00,8952,2024-11-16 12:24:22
7.53458,1,513,2,3,90,00,00,,,,,,8953,2024-11-16 12:24:22
7.53469,2,100,196610,8,02,00,00,00,00,00,00,00,8954,2024-11-16 12:24:22
7.53473,1,513,2,3,c4,4f,39,,,,,,8955,2024-11-16 12:24:22
7.53488,1,513,2,3,c5,ff,3f,,,,,,8956,2024-11-16 12:24:22
7.53505,1,385,2,4,27,00,00,02,,,,,8957,2024-11-16 12:24:22
7.53609,2,101,196610,8,00,00,00,00,00,00,00,00,8958,2024-11-16 12:24:22
7.53623,2,1552,196610,8,a0,08,00,67,cf,00,c2,06,8959,2024-11-16 12:24:22
7.53636,2,1553,196610,8,2a,14,0a,d9,ea,01,30,6e,8960,2024-11-16 12:24:22
7.53809,2,259,196610,8,eb,0c,80,07,20,0e,fb,0c,8961,2024-11-16 12:24:22
7.53850,2,1554,196610,8,db,e0,10,9d,2d,08,d9,8e,8962,2024-11-16 12:24:22
7.53863,2,1555,196610,8,00,00,80,d0,ff,04,af,fe,8963,2024-11-16 12:24:22
7.53925,1,1280,2,8,10,00,00,00,00,00,00,00,8964,2024-11-16 12:24:22
7.54025,1,1281,2,8,01,00,00,00,00,00,00,00,8965,2024-11-16 12:24:22
7.54124,1,1282,2,8,01,8e,00,00,00,00,00,00,8966,2024-11-16 12:24:22
7.54209,2,259,196610,8,eb,0c,80,07,1e,0e,fc,0c,8967,2024-11-16 12:24:22
7.54222,1,1283,2,8,01,13,47,47,47,47,47,47,8968,2024-11-16 12:24:22
7.54324,1,1284,2,8,41,01,01,01,01,01,01,00,8969,2024-11-16 12:24:22
7.54397,1,385,2,4,30,00,00,01,,,,,8970,2024-11-16 12:24:22
7.54423,1,1285,2,8,01,44,43,43,43,44,43,43,8971,2024-11-16 12:24:22
7.54496,1,385,2,4,27,01,00,02,,,,,8972,2024-11-16 12:24:22
7.54556,2,6,196610,8,00,00,00,00,00,00,00,00,8973,2024-11-16 12:24:22
7.54557,1,513,2,3,90,00,00,,,,,,8974,2024-11-16 12:24:22
7.54568,2,100,196610,8,02,00,00,00,00,00,00,00,8975,2024-11-16 12:24:22
7.54572,1,513,2,3,c4,4f,39,,,,,,8976,2024-11-16 12:24:22
7.54588,1,513,2,3,c5,ff,3f,,,,,,8977,2024-11-16 12:24:22
7.54609,2,259,196610,8,eb,0c,80,07,20,0e,fb,0c,8978,2024-11-16 12:24:22
7.54622,2,101,196610,8,00,00,00,00,00,00,00,00,8979,2024-11-16 12:24:22
7.54713,2,1552,196610,8,41,01,00,43,d5,00,a7,07,8980,2024-11-16 12:24:22
7.54727,2,1553,196610,8,59,12,0a,a5,eb,01,aa,6f,8981,2024-11-16 12:24:22
7.54774,2,81,458754,8,00,00,00,00,f6,28,5c,8f,8982,2024-11-16 12:24:22
7.54810,2,82,458754,8,00,00,00,00,00,00,00,00,8983,2024-11-16 12:24:22
7.54951,2,1554,196610,8,dd,de,10,a1,2c,08,b3,8e,8984,2024-11-16 12:24:22
7.54965,2,1555,196610,8,00,00,80,a6,fe,04,d9,00,8985,2024-11-16 12:24:22
7.55009,2,259,196610,8,ec,0c,81,07,20,0e,fa,0c,8986,2024-11-16 12:24:22
7.55025,1,1281,2,8,02,03,00,00,00,00,00,00,8987,2024-11-16 12:24:22
7.55124,1,1282,2,8,02,14,00,00,00,00,00,00,8988,2024-11-16 12:24:22
7.55224,1,1283,2,8,02,47,00,00,00,00,00,00,8989,2024-11-16 12:24:22
7.55399,1,385,2,4,30,00,00,01,,,,,8990,2024-11-16 12:24:22
7.55409,2,259,196610,8,ea,0c,80,07,1f,0e,fb,0c,8991,2024-11-16 12:24:22
7.55424,1,1285,2,8,02,44,44,00,00,00,00,00,8992,2024-11-16 12:24:22
7.55499,1,385,2,4,27,00,00,02,,,,,8993,2024-11-16 12:24:22
7.55609,2,101,196610,8,00,00,00,00,00,00,00,00,8994,2024-11-16 12:24:22
7.55655,2,6,196610,8,00,00,00,00,00,00,00,00,8995,2024-11-16 12:24:22
7.55657,1,513,2,3,90,00,00,,,,,,8996,2024-11-16 12:24:22
7.55667,2,100,196610,8,02,00,00,00,00,00,00,00,8997,2024-11-16 12:24:22
7.55671,1,513,2,3,c4,4f,39,,,,,,8998,2024-11-16 12:24:22
7.55687,1,513,2,3,c5,ff,3f,,,,,,8999,2024-11-16 12:24:22
7.55809,2,259,196610,8,eb,0c,80,07,1f,0e,fb,0c,9000,2024-11-16 12:24:22
7.55823,2,1552,196610,8,28,08,00,f3,d0,00,f7,0b,9001,2024-11-16 12:24:22
7.55836,2,1553,196610,8,70,12,0a,e3,e8,01,17,68,9002,2024-11-16 12:24:22
7.55923,1,1280,2,8,30,14,74,00,00,9a,82,ee,9003,2024-11-16 12:24:22
7.55944,1,1680,2,6,14,74,00,00,9a,82,,,9004,2024-11-16 12:24:22
7.56053,2,1554,196610,8,bc,e3,10,10,2f,08,0e,90,9005,2024-11-16 12:24:22
7.56067,2,1555,196610,8,00,00,80,11,ff,04,55,01,9006,2024-11-16 12:24:22
7.56209,2,259,196610,8,eb,0c,80,07,20,0e,fc,0c,9007,2024-11-16 12:24:22
7.56393,1,385,2,4,30,00,00,01,,,,,9008,2024-11-16 12:24:22
7.56493,1,385,2,4,27,01,00,02,,,,,9009,2024-11-16 12:24:22
7.56609,2,259,196610,8,ea,0c,81,07,20,0e,fb,0c,9010,2024-11-16 12:24:22
7.56622,2,101,196610,8,00,00,00,00,00,00,00,00,9011,2024-11-16 12:24:22
7.56755,2,6,196610,8,00,00,00,00,00,00,00,00,9012,2024-11-16 12:24:22
7.56756,1,513,2,3,90,00,00,,,,,,9013,2024-11-16 12:24:22
7.56771,1,513,2,3,c4,4f,39,,,,,,9014,2024-11-16 12:24:22
7.56782,2,81,458754,8,00,00,00,00,1f,85,eb,51,9015,2024-11-16 12:24:22
7.56786,1,513,2,3,c5,ff,3f,,,,,,9016,2024-11-16 12:24:22
7.56818,2,82,458754,8,00,00,00,00,00,00,00,00,9017,2024-11-16 12:24:22
7.56830,2,100,196610,8,02,00,00,00,00,00,00,00,9018,2024-11-16 12:24:22
7.56913,2,1552,196610,8,bf,06,00,74,d3,00,c0,07,9019,2024-11-16 12:24:22
7.56925,1,1280,2,8,40,00,00,00,00,00,00,00,9020,2024-11-16 12:24:22
7.56927,2,1553,196610,8,2b,10,0a,a1,eb,01,4e,69,9021,2024-11-16 12:24:22
7.57009,2,259,196610,8,ea,0c,81,07,1f,0e,fa,0c,9022,2024-11-16 12:24:22
7.57155,2,1554,196610,8,a2,e2,10,f4,30,08,9a,8c,9023,2024-11-16 12:24:22
7.57168,2,1555,196610,8,00,00,80,79,ff,04,bc,fd,9024,2024-11-16 12:24:22
7.57396,1,385,2,4,30,00,00,01,,,,,9025,2024-11-16 12:24:22
7.57409,2,259,196610,8,eb,0c,7f,07,20,0e,fb,0c,9026,2024-11-16 12:24:22
7.57424,1,1285,2,8,04,13,01,41,00,00,44,c4,9027,2024-11-16 12:24:22
7.57496,1,385,2,4,27,ff,ff,02,,,,,9028,2024-11-16 12:24:22
7.57609,2,101,196610,8,00,00,00,00,00,00,00,00,9029,2024-11-16 12:24:22
7.57809,2,259,196610,8,ec,0c,80,07,20,0e,fb,0c,9030,2024-11-16 12:24:22
7.57854,2,6,196610,8,00,00,00,00,00,00,00,00,9031,2024-11-16 12:24:22
7.57856,1,513,2,3,90,00,00,,,,,,9032,2024-11-16 12:24:22
7.57866,2,100,196610,8,02,00,00,00,00,00,00,00,9033,2024-11-16 12:24:22
7.57870,1,513,2,3,c4,4f,39,,,,,,9034,2024-11-16 12:24:22
7.57886,1,513,2,3,c5,ff,3f,,,,,,9035,2024-11-16 12:24:22
7.57926,1,1280,2,8,00,00,00,00,00,00,00,00,9036,2024-11-16 12:24:22
7.58013,2,1552,196610,8,6b,04,00,81,d5,00,d4,07,9037,2024-11-16 12:24:22
7.58027,2,1553,196610,8,fd,10,0a,01,e5,01,af,72,9038,2024-11-16 12:24:22
7.58209,2,259,196610,8,eb,0c,80,07,20,0e,fb,0c,9039,2024-11-16 12:24:22
7.58256,2,1554,196610,8,ab,e7,10,bf,34,08,60,90,9040,2024-11-16 12:24:22
7.58270,2,1555,196610,8,00,00,80,f5,fd,04,78,02,9041,2024-11-16 12:24:22
7.58394,1,385,2,4,30,00,00,01,,,,,9042,2024-11-16 12:24:22
7.58490,1,385,2,4,27,ff,ff,02,,,,,9043,2024-11-16 12:24:22
7.58609,2,259,196610,8,eb,0c,80,07,20,0e,fb,0c,9044,2024-11-16 12:24:22
7.58622,2,101,196610,8,00,00,00,00,00,00,00,00,9045,2024-11-16 12:24:22
7.58781,2,81,458754,8,00,00,00,00,48,e1,7a,14,9046,2024-11-16 12:24:22
7.58817,2,82,458754,8,00,00,00,00,00,00,00,00,9047,2024-11-16 12:24:22
7.58953,2,6,196610,8,00,00,00,00,00,00,00,00,9048,2024-11-16 12:24:22
7.58955,1,513,2,3,90,00,00,,,,,,9049,2024-11-16 12:24:22
7.58965,2,100,196610,8,02,00,00,00,00,00,00,00,9050,2024-11-16 12:24:22
7.58969,1,513,2,3,c4,4f,39,,,,,,9051,2024-11-16 12:24:22
7.58985,1,513,2,3,c5,ff,3f,,,,,,9052,2024-11-16 12:24:22
7.59009,2,259,196610,8,ea,0c,7f,07,1f,0e,fb,0c,9053,2024-11-16 12:24:22
7.59113,2,1552,196610,8,eb,04,00,ee,d5,00,60,08,9054,2024-11-16 12:24:22
7.59127,2,1553,196610,8,ed,0f,0a,a6,e8,01,23,70,9055,2024-11-16 12:24:22
7.59358,2,1554,196610,8,bc,e3,10,2f,2b,08,8e,8d,9056,2024-11-16 12:24:22
7.59371,2,1555,196610,8,00,00,80,66,01,05,a0,fd,9057,2024-11-16 12:24:22
7.59389,1,385,2,4,30,00,00,01,,,,,9058,2024-11-16 12:24:22
7.59409,2,259,196610,8,eb,0c,81,07,1f,0e,fb,0c,9059,2024-11-16 12:24:22
7.59492,1,385,2,4,27,00,00,02,,,,,9060,2024-11-16 12:24:22
7.59609,2,101,196610,8,00,00,00,00,00,00,00,00,9061,2024-11-16 12:24:22
7.59809,2,259,196610,8,eb,0c,7f,07,1f,0e,fa,0c,9062,2024-11-16 12:24:22
7.60052,2,6,196610,8,00,00,00,00,00,00,00,00,9063,2024-11-16 12:24:22
7.60054,1,513,2,3,90,00,00,,,,,,9064,2024-11-16 12:24:22
7.60064,2,100,196610,8,02,00,00,00,00,00,00,00,9065,2024-11-16 12:24:22
7.60068,1,513,2,3,c4,4f,39,,,,,,9066,2024-11-16 12:24:22
7.60084,1,513,2,3,c5,ff,3f,,,,,,9067,2024-11-16 12:24:22
7.60209,2,259,196610,8,eb,0c,81,07,1f,0e,fc,0c,9068,2024-11-16 12:24:22
7.60223,2,1552,196610,8,af,03,00,d3,d3,00,34,0f,9069,2024-11-16 12:24:22
7.60236,2,1553,196610,8,33,10,0a,0e,e8,01,e0,6e,9070,2024-11-16 12:24:22
